ufs_serial,run_wf_xy,position,pi,one_minus_pi,mu,pred,health
S13757,0000008_15_18_16,4,0.6440926906357377,0.3559073093642623,0.0011579352338761861,0.00041211761350695117,0.0182814684028544
S13758,0000008_14_23_18,4,0.5100413339794079,0.4899586660205921,0.0010207152722728837,0.0005001082931896676,0.0165703631322884
S13759,0000001_16_59_25,4,0.4382134657406923,0.5617865342593077,0.0013625704411519505,0.0007654737258189303,0.0
S13761,0000022_18_54_20,4,0.9353646715059525,0.06463532849404752,0.0011773216944422889,7.609657446344598e-05,0.0
S13763,0000025_3_36_26,4,0.19777019492053088,0.8022298050794692,0.0011970149201233466,0.0009602810460477687,0.0
S13764,0000018_19_35_20,4,0.24003896284946152,0.7599610371505385,0.001289177643926738,0.0009797247793498515,0.0077781429488082
S13766,0000020_4_19_18,4,0.8924670433709797,0.1075329566290203,0.001029637115920785,0.00011071992332993932,0.0013226562770286
S13767,0000025_24_44_13,4,0.43110537797352544,0.5688946220264746,0.0012074600471873567,0.0006869175271567204,0.0104085676962666
S13768,0000020_2_44_18,4,0.5451023021603252,0.4548976978396748,0.0010030137986554491,0.00045626866790979097,0.0077566563660767
S13769,0000020_2_29_24,4,0.23139854432559775,0.7686014556744023,0.00108068581722071,0.0008306166922425188,0.0053587361145928
S13770,0000020_2_34_25,4,0.43138317319660585,0.5686168268033942,0.0010880310008432646,0.0006186727351632183,0.0128920466188856
S13771,0000018_22_60_19,4,0.3069440737760864,0.6930559262239135,0.001154027960945941,0.0007998059173616835,0.0026440459755439
S13772,0000020_1_50_19,4,0.1290043439696088,0.8709956560303912,0.0012521301908154701,0.0010905999569847794,0.0040298713198031
S13774,0000020_24_35_18,4,0.4579062076271701,0.54209379237283,0.0010834395404548352,0.0005873258492918378,0.0103389812879
S13777,0000025_25_47_21,4,0.5947820754856435,0.40521792451435645,0.0010225450581089778,0.000414353586169332,0.0102083782645756
S13780,0000027_18_29_17,4,0.2781606263184426,0.7218393736815574,0.001207780284136168,0.000871823363845785,0.0025820059640701
S13781,0000027_22_46_23,4,0.3323943990564129,0.6676056009435871,0.0014338509537421466,0.0009572469276365613,0.0090001991995798
S13782,0000027_25_56_24,4,0.6876832141965303,0.31231678580346967,0.0010011912884581393,0.0003126888451856805,0.0079084717713703
S13784,0000027_22_58_20,4,0.2705072941894898,0.7294927058105102,0.0012406860015321093,0.0009050713883188812,0.0115401583579074
S13785,0000027_18_27_25,4,0.3751731055798634,0.6248268944201366,0.0011675729223474935,0.0007295309630794277,0.0091484499701538
S13787,0000027_18_24_29,4,0.4865043782514093,0.5134956217485906,0.001206396112864056,0.0006194791220502113,0.0
S13788,0000027_18_58_20,4,0.3171238981072676,0.6828761018927324,0.001166198935094964,0.0007963693828291046,0.0051123403357994
S13789,0000027_22_55_16,4,0.30904192369636413,0.6909580763036358,0.0012821833961948316,0.0008859349729032433,0.0157160362069647
S13791,0000027_22_39_25,4,0.5127601818982441,0.4872398181017559,0.0013037631284196763,0.0006352453095389792,0.0080733587284053
S13792,0000027_21_46_22,4,0.5656755440224115,0.4343244559775885,0.0010735487555714586,0.0004662684792289909,0.0103318079884416
S13794,0000027_16_61_24,4,0.46936405890078764,0.5306359410992123,0.0011444454729635021,0.000607283900582721,0.0038992931060184
S13795,0000027_19_43_21,4,0.309450032423912,0.690549967576088,0.0010229096690210623,0.0007063702387757615,0.0105306371088421
S13797,0000027_15_57_19,4,0.468503251778673,0.531496748221327,0.001127537728000747,0.0005992826359292601,0.007736371843965
S13798,0000027_14_24_29,4,0.7361262378793252,0.2638737621206748,0.0010700418522524493,0.0002823559691804291,0.0013390235096964
S13801,0000015_3_43_25,4,0.9573564996637163,0.042643500336283724,0.0010776019594701607,4.59527195210458e-05,0.0013414848104511
S13802,0000022_13_56_20,4,0.11774014474041658,0.8822598552595834,0.0013301486890522126,0.0011735367898769297,0.0013020116997671
S13803,0000027_23_53_23,4,0.678606752839302,0.32139324716069795,0.0010102248310407138,0.00032467943881054245,0.0120482901286443
S13804,0000022_10_59_18,4,0.5244031743979912,0.4755968256020088,0.0010947029106466108,0.0005206372292808076,0.0184085762058966
S13805,0000022_13_36_12,4,0.2794251291782333,0.7205748708217667,0.0013294738965252259,0.0009579854812495755,0.0104932015877037
S13808,0000022_12_28_14,4,0.5533429679087242,0.44665703209127583,0.0009966306989781161,0.0004451521100966191,0.006554514570277
S13810,0000022_10_24_21,4,0.6413985980850593,0.3586014019149407,0.0011544871014523633,0.0004140006930735339,0.0079350507316372
S13812,0000022_13_44_23,4,0.1663376560433805,0.8336623439566195,0.001253596396118674,0.0010450761099638647,0.0079055155684574
S13814,0000027_4_37_13,4,0.6331515513982292,0.3668484486017708,0.0010777526479897838,0.00039537188689150256,0.0
S13819,0000027_3_26_22,4,0.5642954755175149,0.4357045244824851,0.0011443881550953438,0.0004986150969392051,0.0012913350637742
S13822,0000007_14_37_28,4,0.14949587611615378,0.8505041238838462,0.0011088194063261548,0.0009430554777228328,0.0036662867596885
S13824,0000007_17_25_28,4,0.2725851608958232,0.7274148391041768,0.0010961385191494886,0.0007973474245430159,0.00376245793731
S13826,0000002_24_53_14,4,0.3922199528159953,0.6077800471840047,0.0011683717543711876,0.0007101130400001787,0.0
S13827,0000002_16_50_19,4,0.5295114461359002,0.4704885538640998,0.0011369923588023837,0.0005349418906474652,0.0036901327928068
S13829,0000002_22_21_26,4,0.6965924656089895,0.30340753439101054,0.0013123231067311012,0.0003981687181376344,0.0056629787040096
S13831,0000002_9_27_18,4,0.4763390161916666,0.5236609838083335,0.0011980770969441837,0.0006273862312640233,0.0
S13833,0000002_20_41_23,4,0.5473899951454642,0.45261000485453584,0.0011561500084053976,0.0005232850609169387,0.0056323024444419
S13838,0000002_12_32_17,4,0.5236797532849896,0.4763202467150104,0.001075413096932003,0.000512241031651205,0.0074995378805883
S13839,0000002_10_36_27,4,0.40168182028798555,0.5983181797120145,0.000963868879066606,0.0005767002732041916,0.0056489469317238
S13840,0000002_15_55_14,4,0.651106549105143,0.348893450894857,0.0011032136798174606,0.0003849040278259277,0.0037861474235914
S13841,0000002_15_32_14,4,0.6213095540960254,0.3786904459039746,0.0011220984423113208,0.0004249279594670294,0.0018585831388739
S13842,0000002_4_29_23,4,0.28631820141858577,0.7136817985814142,0.0012447051329807196,0.0008883233980091983,0.0
S13843,0000002_4_52_24,4,0.30714179290395577,0.6928582070960443,0.0012014281115723844,0.0008324193273388285,0.0018823404650176
S13845,0000002_23_30_18,4,0.7414746409212546,0.2585253590787454,0.0009853898125125246,0.00025474825511233805,0.0074995378805883
S13846,0000013_18_31_23,4,0.9249824708490053,0.07501752915099469,0.001130270493992558,8.479009973159589e-05,0.0037476482941413
S13848,0000014_12_57_17,4,0.8373885435913332,0.1626114564086668,0.0011273021000491655,0.00018331223630154342,0.0
S13849,0000014_10_47_24,4,0.8727209148058725,0.12727908519412745,0.0010736043792119222,0.00013664738324650256,0.0
S13850,0000014_10_48_20,4,0.8637086024693147,0.1362913975306853,0.0011502519230761343,0.00015676944210840467,0.0
S13853,0000014_20_24_14,4,0.8689213754905812,0.13107862450941876,0.0015870605128876672,0.00020802970904252807,0.0040431815038682
S13855,0000014_16_34_25,4,0.9892793323762393,0.010720667623760671,0.0010343222933199257,1.1088625522528815e-05,0.0018487726307253
S13856,0000013_19_35_13,4,0.9115394399165725,0.08846056008342751,0.0013042880328030303,0.00011537804989186793,0.0
S13857,0000024_21_44_18,4,0.3674096851824821,0.6325903148175178,0.0011597374684390858,0.0007336386902655524,0.0039826590058577
S13858,0000024_19_64_22,4,0.2898837594022381,0.7101162405977619,0.0012548855360891955,0.0008911145992681666,0.0141461344594349
S13859,0000024_24_32_28,4,0.2605870555275157,0.7394129444724843,0.0011287964666325543,0.0008346467191029133,0.0130304603396833
S13861,0000024_23_56_27,4,0.13298656057423164,0.8670134394257684,0.0011007357044135722,0.0009543526489823571,0.0076998752837101
S13863,0000024_19_47_22,4,0.22554984152881324,0.7744501584711867,0.0012316476552052872,0.0009538497217544002,0.0208533291374924
S13864,0000024_19_48_19,4,0.29666671601973915,0.7033332839802608,0.0012458385700557344,0.0008762397327865719,0.0437509061910975
S13866,0000024_7_45_23,4,0.17976517511365697,0.820234824886343,0.0011434800121191248,0.0009379221275015638,0.0104743765032548
S13867,0000024_9_19_24,4,0.17447193826853322,0.8255280617314668,0.0011095195234369075,0.000915939501636091,0.0025700294234756
S13868,0000024_23_43_28,4,0.11836750360413983,0.8816324963958602,0.0011015212294529567,0.0009711369113556472,0.0038324812424333
S13869,0000024_21_24_22,4,0.20013966707671757,0.7998603329232824,0.0010704666474704201,0.0008562238090289602,0.0
S13870,0000024_19_61_19,4,0.2912180026268196,0.7087819973731804,0.0012049021599341097,0.0008540129595573575,0.003926525775232
S13873,0000024_8_32_13,4,0.15349683101701203,0.8465031689829879,0.001081848974371907,0.0009157885851668146,0.0253388395600385
S13875,0000024_9_58_22,4,0.22938903164894353,0.7706109683510565,0.0010249835580511558,0.0007898635722137124,0.0013483304576184
S13878,0000024_21_40_21,4,0.25956571826367547,0.7404342817363245,0.0012485377232822302,0.000924460132359184,0.0065902882753865
S13879,0000024_7_37_12,4,0.2304572242808089,0.769542775719191,0.0011347707184814512,0.0008732546085050767,0.0065202047632916
S13880,0000024_7_25_18,4,0.21006307375577338,0.7899369262442266,0.0010334798661735922,0.0008163839088204621,0.0025878542678767
S13881,0000024_10_36_29,4,0.17307154558317445,0.8269284544168256,0.0012198092184684181,0.0010086949517114849,0.0026206031078138
S13882,0000024_22_36_15,4,0.2633906653719883,0.7366093346280117,0.0011487937339539184,0.000846212187992625,0.0052572147868421
S13885,0000024_21_21_17,4,0.17839780511486936,0.8216021948851306,0.0014319246709904407,0.0011764724525959148,0.0
S13886,0000024_8_46_16,4,0.1333394343244861,0.8666605656755139,0.001176964201494043,0.0010200284606466568,0.0078908929251873
S13887,0000024_24_52_28,4,0.1401108784808046,0.8598891215191954,0.0011787003098239891,0.0010135515739489534,0.0127914099376643
S13888,0000024_16_33_31,4,0.10205016715228504,0.8979498328477149,0.0010508377074916553,0.0009435995437922078,0.0090394159066697
S13889,0000024_24_38_12,4,0.39317235301500897,0.606827646984991,0.0011314317349654232,0.0006865840574532137,0.0064004986464941
S13891,0000024_17_34_17,4,0.3072688866531584,0.6927311133468417,0.001079687557859066,0.0007479331640224433,0.0026472569996511
S13894,0000024_3_45_25,4,0.1731506054657007,0.8268493945342993,0.0011152651178948252,0.0009221562874765602,0.0064362064455305
S13896,0000024_3_50_24,4,0.18655197619318617,0.8134480238068138,0.0011999977428379111,0.000976135792484136,0.0121121039805036
S13897,0000024_2_47_17,4,0.09240648225693547,0.9075935177430645,0.0011501829027625566,0.0010438985467661978,0.0093428077299045
S13898,0000024_13_27_25,4,0.08493049509865762,0.9150695049013424,0.0010538736380443499,0.0009643676281938198,0.005274076903894
S13899,0000024_1_32_17,4,0.5005609288962817,0.4994390711037183,0.0010085039095014058,0.0005036862557658505,0.0104124110912081
S13900,0000024_5_54_16,4,0.26631477022565286,0.7336852297743471,0.0011051599745427884,0.0008108395498598373,0.003864877054917
S13901,0000024_25_41_24,4,0.1372691146276859,0.8627308853723141,0.001147262343537215,0.0009897786573941775,0.0089847886159964
S13902,0000024_17_24_17,4,0.209273342468514,0.790726657531486,0.001039299333805263,0.0008218016883945356,0.0090860181354728
S13906,0000013_17_57_18,4,0.14531133353673895,0.854688666463261,0.0011840523838968326,0.0010119961530154291,0.0074834464508211
S13907,0000013_7_41_12,4,0.20656714088114725,0.7934328591188528,0.0012077021199291987,0.0009582305459793237,0.0
S13908,0000013_16_53_22,4,0.34832347456233975,0.6516765254376602,0.0010648968516930115,0.0006939682802608051,0.0
S13910,0000013_8_42_17,4,0.15859923159834996,0.84140076840165,0.0012481997652817767,0.001050236241626846,0.0018569789903564
S13913,0000011_17_31_24,4,0.14051664310310624,0.8594833568968938,0.0010742296021306022,0.0009232824645172246,0.0018611095508247
S13914,0000013_4_27_30,4,0.25835755288539114,0.7416424471146088,0.001166739601240203,0.000865303613009307,0.0018603571736046
S13915,0000013_2_33_15,4,0.23778062182192972,0.7622193781780703,0.001254883443062735,0.0009564964776572337,0.0037749320208418
S13917,0000013_1_42_25,4,0.3645828992882207,0.6354171007117793,0.000908251550159625,0.0005771185667194081,0.0
S13921,0000013_12_53_27,4,0.2564209620334222,0.7435790379665779,0.0011902955047240695,0.0008850787862986658,0.0
S13922,0000013_4_56_17,4,0.27819117316283276,0.7218088268371672,0.0010463805011502049,0.0007552866819605165,0.0056753300141597
S13923,0000013_13_56_29,4,0.1157378012362286,0.8842621987637714,0.001177515702031536,0.001041232623757272,0.00738808244327
S13924,0000013_10_47_23,4,0.2500092326267427,0.7499907673732573,0.0011361291760784262,0.0008520863926022055,0.003759768210668
S13926,0000013_8_51_16,4,0.1544008884647865,0.8455991115352135,0.0012078722033820378,0.001021375662027932,0.0037898284664157
S13929,0000013_12_16_20,4,0.29600589940894034,0.7039941005910597,0.0012009617259820745,0.0008454699701270372,0.0094587753455212
S13933,0000013_12_54_28,4,0.20009693338232348,0.7999030666176765,0.0011548302641161815,0.000923752269689435,0.001862134598236
S13936,0000016_14_18_27,4,0.40964923819366933,0.5903507618063306,0.0011808143897996818,0.0006970946745701196,0.0116180309346631
S13938,0000016_14_21_17,4,0.34580376565950915,0.6541962343404908,0.0012484518301686682,0.0008167324860518367,0.006732611033896
S13939,0000016_1_37_27,4,0.2662141824770718,0.7337858175229282,0.0012269499893242373,0.0009003185009760334,0.0066077420933114
S13942,0000016_24_28_30,4,0.12691091843979468,0.8730890815602053,0.001180940996495491,0.001031066690007042,0.0157707685473123
S13944,0000016_19_31_17,4,0.301124240035995,0.698875759964005,0.0011606658730865906,0.0008111612441176764,0.0104755355670252
S13945,0000016_18_47_16,4,0.18233874065893424,0.8176612593410657,0.0011631595297309746,0.0009510704858943904,0.016685906723173
S13946,0000016_18_50_22,4,0.1753560614218064,0.8246439385781936,0.0012464979125151664,0.0010279169480060034,0.0026064200793987
S13947,0000016_19_32_20,4,0.2473859741456422,0.7526140258543578,0.0011356619823199427,0.0008547151365235525,0.0079862450186399
S13948,0000016_20_16_25,4,0.20826011611604114,0.7917398838839589,0.0012142657397371777,0.0009613826157837826,0.0064734782767262
S13949,0000016_18_27_29,4,0.20963439387837227,0.7903656061216278,0.0012076052645840607,0.0009544496668986498,0.0093142176351686
S13950,0000016_7_39_12,4,0.20151281071155877,0.7984871892884412,0.0011515578549177346,0.0009195041948762884,0.0105578170597966
S13951,0000016_20_60_17,4,0.250459417741196,0.7495405822588039,0.00140267545726333,0.0010513621789572905,0.0052923574950217
S13953,0000009_19_35_11,4,0.47783497797240254,0.5221650220275975,0.0014688717226168573,0.0007669934353959464,0.0146070627967435
S13954,0000024_15_55_13,4,0.5630509729798916,0.4369490270201084,0.001420127372473943,0.0006205232736471125,0.0026423590896886
S13955,0000024_25_51_31,4,0.17676470134898944,0.8232352986510105,0.0013868490742421984,0.0011417031118176536,0.0078714592291671
S13957,0000024_21_29_12,4,0.3645001944749975,0.6354998055250025,0.0012545910561127614,0.0007972923721730673,0.0156667428463351
S13959,0000024_2_19_28,4,0.1056903804790431,0.8943096195209569,0.0012978048332285706,0.001160639346617102,0.0051812121117348
S13961,0000022_4_40_30,4,0.31604306617214634,0.6839569338278537,0.0012132651396188098,0.000829821104813904,0.0107044012965894
S13964,0000026_8_59_19,4,0.2756945287452578,0.7243054712547422,0.0012923667140759129,0.0009360682818726967,0.0
S13967,0000004_11_26_25,4,0.25668633776319166,0.7433136622368084,0.0011462918331426254,0.0008520543804853894,0.0066703709370461
S13968,0000005_6_54_24,4,0.23214764565734505,0.767852354342655,0.0010525545032094234,0.0008082064533633193,0.0063899817429093
S13969,0000003_15_52_15,4,0.22951446145565038,0.7704855385443496,0.00111672775578316,0.000860422586322011,0.0026893066242438
S13971,0000004_21_28_27,4,0.39361461215508414,0.6063853878449159,0.0009939310840067178,0.0006027052858665312,0.0064663023679417
S13972,0000004_15_62_22,4,0.15513028645061755,0.8448697135493825,0.0012830284571139835,0.0010839918850375973,0.0052940487222914
S13973,0000004_19_35_21,4,0.34977193181201527,0.6502280681879847,0.0010552650544014156,0.000686162957749721,0.0117945797142721
S13974,0000003_23_38_17,4,0.31278726984975974,0.6872127301502402,0.000983743793120879,0.0006760412578389523,0.0065908126458731
S13975,0000003_25_32_29,4,0.32593394968931017,0.6740660503106899,0.0012695831953338105,0.0008557829300194867,0.008038559205525
S13978,0000004_21_49_23,4,0.46412260602308475,0.5358773939769153,0.0010513137230618117,0.0005633752581665321,0.0026718059957046
S13979,0000004_19_29_16,4,0.3531637698134383,0.6468362301865618,0.0010831910182579946,0.0007006471948219444,0.0077630777401165
S13980,0000005_7_35_14,4,0.30728897327718036,0.6927110267228196,0.0012032091825041047,0.0008334762681747428,0.005232143468111
S13981,0000004_21_36_12,4,0.5204107982115973,0.4795892017884027,0.001179757822162014,0.0005657991122343047,0.0
S13982,0000005_12_38_31,4,0.5082356045065395,0.4917643954934605,0.0009899884534635918,0.0004868410733630291,0.0051628853984874
S13983,0000005_7_31_14,4,0.26824692182150545,0.7317530781784946,0.0011156484395187767,0.0008163791797828989,0.0169527992716147
S13984,0000005_12_48_14,4,0.6201729848723259,0.37982701512767414,0.0010377919157689706,0.0003941814056901587,0.0039148654609616
S13985,0000001_8_57_14,4,0.44330759857695423,0.5566924014230458,0.001048426190279141,0.0005836508935813102,0.0093593814145659
S13986,0000001_20_50_31,4,0.4786490318803471,0.5213509681196529,0.0009401129476917385,0.0004901287954209084,0.0073727113257158
S13990,0000022_1_35_29,4,0.3449506160089807,0.6550493839910193,0.0010930561572298372,0.0007160057624609956,0.0
S13991,0000022_1_58_26,4,0.363097573200377,0.6369024267996231,0.0011176334824251654,0.0007118234772291017,0.0074643117288817
S13993,0000022_1_25_28,4,0.3427406685479471,0.657259331452053,0.0012037998516104607,0.000791208685671572,0.0036899273151138
S13995,0000022_5_17_25,4,0.3441249409525617,0.6558750590474383,0.001121028859081871,0.0007352548691442045,0.0056306433888089
S13996,0000022_1_20_20,4,0.2639865651523162,0.7360134348476838,0.001107446247942877,0.0008150953168576165,0.0074700334423026
S13997,0000022_3_50_13,4,0.3501053745138307,0.6498946254861693,0.0012380899559396848,0.0008046280082336093,0.0
S13998,0000022_6_54_20,4,0.4915961667292671,0.5084038332707329,0.001016177403542568,0.0005166284872441419,0.0037772559033873
S14001,0000004_21_62_24,4,0.5357376601964682,0.4642623398035318,0.0010932907173808086,0.000507573706536696,0.00183300140149
S14002,0000004_19_48_19,4,0.2614833914795877,0.7385166085204122,0.0010977320214406346,0.0008106933295385939,0.0
S14003,0000004_11_46_13,4,0.24996741299630573,0.7500325870036942,0.001139320724730404,0.0008545276705964688,0.0018426857979719
S14005,0000004_21_42_30,4,0.23746767083319636,0.7625323291668036,0.0011120703716230324,0.0008479896106711037,0.0
S14007,0000004_20_35_13,4,0.3947291103045302,0.6052708896954698,0.0011586524646385746,0.0007012986081196389,0.0075099919158034
S14008,0000004_19_45_16,4,0.31340981239300675,0.6865901876069933,0.0010931160184010638,0.0007505227321501959,0.0055107720624923
S14009,0000004_15_31_30,4,0.1370240903301291,0.8629759096698709,0.001234904673605912,0.0010656929840606368,0.0
S14010,0000003_25_36_12,4,0.3577047275343595,0.6422952724656406,0.0012194552975367595,0.0007832503725910417,0.0037753621537035
S14011,0000004_14_15_19,4,0.5281733678466152,0.47182663215338483,0.0010815848232689717,0.0005103205245512129,0.0037881819394424
S14013,0000003_15_42_15,4,0.13736089580178124,0.8626391041982188,0.001144871817950346,0.0009876111994584725,0.0056096707563461
S14016,0000005_6_54_26,4,0.2246990807920053,0.7753009192079947,0.0010816508795483736,0.0008386049211759899,0.0018746298831845
S14017,0000004_11_27_18,4,0.4307391358302928,0.5692608641697072,0.0011089834425326466,0.0006313008728460312,0.0018675925717163
S14018,0000005_6_21_20,4,0.17907104843295216,0.8209289515670478,0.0010699394069562565,0.0008783442355928685,0.0055242477797414
S14019,0000005_6_37_13,4,0.33421718331551176,0.6657828166844882,0.0010770448672135003,0.0007170779653889749,0.0
S14020,0000005_10_58_20,4,0.16590443120341372,0.8340955687965863,0.0011272385642135732,0.0009402246913871676,0.0018810580857111
S14025,0000005_6_29_21,4,0.1835727848921707,0.8164272151078293,0.0010701280156856813,0.0008736816356551283,0.0
S14026,0000004_21_22_21,4,0.2877627061472698,0.7122372938527302,0.0010747229413436638,0.0007654577593840576,0.0
S14027,0000005_10_64_24,4,0.2755871805551386,0.7244128194448614,0.0011456553312640578,0.0008299274086330327,0.0
S14028,0000006_16_55_24,4,0.4004349724621155,0.5995650275378845,0.0010835827427145388,0.0006496783169752189,0.0018535300984198
S14029,0000005_20_32_28,4,0.1605235061928859,0.8394764938071141,0.0010021288799454062,0.0008412636384794199,0.0018348691594305
S14032,0000005_17_28_13,4,0.3820615875664011,0.6179384124335989,0.0010829571842422211,0.0006692008431641986,0.001879628158872
S14033,0000006_11_49_28,4,0.6457202941431794,0.35427970585682056,0.001019767988887535,0.00036128310314527737,0.0018867996158065
S14034,0000006_22_22_23,4,0.3373780682986949,0.6626219317013051,0.0009858893443398765,0.0006532719017902221,0.0018386161176714
S14037,0000006_22_49_23,4,0.5151635902765064,0.4848364097234936,0.00101178672183514,0.0004905510416204524,0.0073997148802012
S14038,0000005_20_28_29,4,0.1260480358559723,0.8739519641440276,0.0009996032408468869,0.0008736052157028723,0.0037826462540766
S14040,0000005_13_39_20,4,0.32170210405206695,0.6782978959479331,0.0012111583628925486,0.000821526169209759,0.0
S14041,0000017_25_24_17,4,0.9268970983689522,0.07310290163104782,0.001022607463809381,7.475557283403247e-05,0.0
S14043,0000020_10_62_25,4,0.9703824271591545,0.02961757284084554,0.0009927688850672697,2.9403404767604873e-05,0.0073314377805067
S14045,0000001_11_62_18,4,0.5802183711770615,0.41978162882293846,0.0014513626100349996,0.0006092553604532034,0.0036865607429495
S14048,0000021_19_31_29,4,0.16214681222324778,0.8378531877767522,0.00116760392685607,0.0009782806721770122,0.0026288576634903
S14049,0000021_19_37_24,4,0.19763582611465874,0.8023641738853413,0.00117058765861936,0.0009392375996684988,0.0025824084466059
S14050,0000021_22_48_24,4,0.44897118759140736,0.5510288124085927,0.0010687803768986337,0.0005889287818080623,0.0
S14051,0000021_19_43_25,4,0.11060613242516801,0.889393867574832,0.0011802210638443388,0.0010496813765657992,0.0093195771124687
S14052,0000021_14_54_21,4,0.7699967086736641,0.2300032913263359,0.0011827077531245526,0.00027202667589582263,0.0094282609343707
S14053,0000021_19_44_12,4,0.1869839127048469,0.8130160872951531,0.0012250223358096627,0.0009959628663091412,0.0018839244762348
S14054,0000021_19_65_20,4,0.3607339854034439,0.6392660145965561,0.0012050512492600477,0.0007703483094990718,0.0018610886432401
S14055,0000021_22_42_16,4,0.4162921532663632,0.5837078467336367,0.0010719213257171446,0.0006256888889022197,0.0052349127602315
S14056,0000021_22_39_30,4,0.5251976050450531,0.4748023949549469,0.0010891679773072241,0.0005171395641337053,0.0107638663288068
S14057,0000021_22_28_18,4,0.3540892720059147,0.6459107279940852,0.0011313199311421122,0.00073073168031822,0.0038649672216562
S14059,0000021_25_28_18,4,0.20567334052151395,0.794326659478486,0.0011744648095632834,0.0009329087088554392,0.001858729107997
S14060,0000021_25_27_25,4,0.20844744546813782,0.7915525545318622,0.0010909985001245183,0.0008635826497639927,0.0
S14062,0000021_25_18_17,4,0.30038902562411074,0.6996109743758893,0.001197350992306318,0.0008376798943973611,0.0092315448707742
S14063,0000021_25_31_30,4,0.23750791251506792,0.7624920874849321,0.0012098246851290463,0.0009224817496548473,0.003987995891642
S14064,0000021_22_58_20,4,0.358909587977478,0.641090412022522,0.001148714500706008,0.0007364298525538603,0.0040422607380175
S14065,0000021_11_47_16,4,0.5682203433873501,0.43177965661264994,0.001052515612235877,0.00045445482963066,0.0144231276580027
S14067,0000021_25_36_29,4,0.3179804573439539,0.682019542656046,0.0010946328116028725,0.0007465609695456929,0.0092501748200616
S14069,0000021_11_22_20,4,0.4942323842633212,0.5057676157366788,0.0012271259945445525,0.0006206405884692991,0.0037456147292342
S14070,0000021_11_47_20,4,0.7213146744905771,0.27868532550942293,0.0011280648975147975,0.0003143751331596652,0.0
S14072,0000021_11_32_19,4,0.3907364258268557,0.6092635741731443,0.0010775747046233718,0.0006565270159774057,0.0
S14073,0000021_9_63_22,4,0.4438874294377145,0.5561125705622856,0.0010506048466258683,0.0005842545619023074,0.0013405295766138
S14074,0000021_17_33_23,4,0.7109192426642341,0.2890807573357659,0.0012447313621397637,0.00035982788484694236,0.0025606149597617
S14075,0000021_8_56_25,4,0.45179879390821626,0.5482012060917838,0.00122146633858885,0.0006696093200149227,0.006618777084382
S14076,0000021_17_47_20,4,0.5356023215117581,0.46439767848824187,0.001142221725236793,0.0005304451175188012,0.0
S14078,0000021_16_58_28,4,0.2894680374514772,0.7105319625485228,0.0011595948812859773,0.0008239292267613467,0.0079383460448029
S14079,0000021_16_35_29,4,0.39586310234201444,0.6041368976579855,0.0011943603060072055,0.0007215571299570353,0.01666795655651
S14080,0000021_16_46_12,4,0.3344051462822742,0.6655948537177259,0.0013396052416555211,0.0008916343548592054,0.0
S14081,0000021_16_33_16,4,0.38402830470760535,0.6159716952923946,0.0011350103339430179,0.0006991342395732676,0.0118283579129413
S14082,0000021_16_58_24,4,0.32066486707475556,0.6793351329252444,0.0011607955329105684,0.0007885691876488309,0.0078431991415089
S14090,0000021_3_59_27,4,0.7841007295606774,0.21589927043932255,0.001214874314695051,0.0002622904782181335,0.0026331614096155
S14092,0000016_9_38_16,4,0.13431730362511035,0.8656826963748896,0.0012047380887808207,0.001042920917121312,0.0039627485687859
S14093,0000008_6_46_22,4,0.23902638368060533,0.7609736163193946,0.001212362921342883,0.0009225761965458395,0.008036219581211
S14095,0000008_6_13_22,4,0.34990985469434294,0.6500901453056571,0.001399116661373675,0.0009095519536919782,0.0076588203567438
S14096,0000016_3_24_27,4,0.2774160231746831,0.7225839768253168,0.0009982513495501058,0.0007213204300291549,0.005174536491154
S14098,0000021_6_38_18,4,0.9371677273097944,0.06283227269020564,0.001190312297448578,7.479002685979421e-05,0.0056371576022231
S14099,0000021_6_48_28,4,0.89539347662178,0.10460652337821996,0.0010606741914272505,0.00011095343960220924,0.0179711088210301
S14101,0000016_15_21_23,4,0.1836050301926459,0.816394969807354,0.001198326407225681,0.000978307651046365,0.0052847603249542
S14102,0000008_12_37_27,4,0.25972232432237286,0.7402776756776271,0.001185600377458439,0.0008776734917074506,0.0026818186723648
S14103,0000008_24_28_24,4,0.2309941311076241,0.7690058688923759,0.0010813877438514898,0.0008315935215700809,0.0103345471747645
S14104,0000008_24_36_20,4,0.37474280220939904,0.625257197790601,0.0010369743839191803,0.0006483756974699415,0.0105347386717114
S14105,0000008_24_44_30,4,0.27628713012088174,0.7237128698791182,0.0010002818917133395,0.0007239168785399743,0.0051216653141142
S14106,0000008_24_54_28,4,0.23257634745777736,0.7674236525422227,0.0010825085304793725,0.000830742650368594,0.0
S14107,0000016_3_25_19,4,0.41390659233001725,0.5860934076699827,0.0010952261930535277,0.0006419048516561644,0.0064117946058358
S14108,0000021_6_41_21,4,0.8368978163314023,0.16310218366859774,0.0010982599933752346,0.00017912860315536045,0.0080690987612228
S14109,0000021_19_58_19,4,0.14381484968274202,0.856185150317258,0.0010030595221831454,0.0008588046677775333,0.0018734215386935
S14111,0000004_3_56_16,4,0.18943265342916601,0.810567346570834,0.0010899516948249671,0.0008834792531646569,0.0
S14112,0000024_14_28_14,4,0.46953120220124117,0.5304687977987588,0.0010619163857610737,0.0005633135085174797,0.0
