ufs_serial,run_wf_xy,pred,pi,one_minus_pi,mu,health
S08598,0000024_12_43_30,0.0027704543719939,0.3231935228761934,0.6768064771238066,0.0040934217765873,0.0100463574374039
S08599,0000024_10_48_23,0.0034123079615978,0.1830206689572292,0.8169793310427708,0.0041767371975524,0.009282605853458
S08600,0000024_11_22_17,0.0034415614913324,0.182362200983933,0.8176377990160669,0.0042091516506134,0.0081196641040362
S08601,0000024_11_33_14,0.0032405453228695,0.2423604683190905,0.7576395316809095,0.0042771597670992,0.0033719833639774
S08602,0000024_11_55_19,0.0032269341200186,0.2013169442401644,0.7986830557598356,0.0040403187431447,0.004688325409403
S08603,0000024_12_49_28,0.0031736983880748,0.2398340768778512,0.7601659231221487,0.0041750074444798,0.0
S08605,0000024_12_57_28,0.0034317667311599,0.1505244121902282,0.8494755878097718,0.0040398650419232,0.0011608054167805
S08607,0000015_1_50_28,0.001761253449722,0.573949627563075,0.426050372436925,0.0041339089545868,0.0069082468064995
S08608,0000015_6_47_17,0.0009930958371901,0.7657199826874692,0.2342800173125307,0.0042389267705464,0.0122989359069537
S08610,0000023_7_30_20,0.0030504658562735,0.2754645873440149,0.7245354126559851,0.0042102370746671,0.0
S08612,0000023_11_38_28,0.0031594185478776,0.2272376791084511,0.7727623208915488,0.0040884738586018,0.0
S08614,0000023_10_47_24,0.0029322820469371,0.326573601969047,0.6734263980309529,0.004354272501807,0.0229133097745782
S08615,0000023_11_26_26,0.0028803808858867,0.2965960539596003,0.7034039460403996,0.0040949171554993,0.0102080637541848
S08617,0000023_7_45_28,0.0031188477688934,0.2484424412416656,0.7515575587583344,0.0041498455208756,0.0283657584772667
S08620,0000023_14_21_17,0.0031790964745343,0.212641699281925,0.787358300718075,0.0040376744255252,0.0093503879141062
S08626,0000023_13_51_27,0.0030078922826327,0.297114169867079,0.7028858301329209,0.004279346877805,0.0081881750419529
S08627,0000023_12_36_31,0.0035586992463361,0.1338393468537328,0.8661606531462671,0.0041085902868128,0.0094204392256095
S08628,0000023_11_51_25,0.0031342802170906,0.2546294885883668,0.7453705114116331,0.0042049962657561,0.0
S08629,0000023_15_51_23,0.0023275280345441,0.4441516538349535,0.5558483461650465,0.0041873436353681,0.0
S08630,0000023_22_62_20,0.0031553333876568,0.2433210526345349,0.756678947365465,0.0041699764459455,0.0
S08631,0000023_11_26_23,0.00311397830868,0.260795962931769,0.739204037068231,0.0042126099865883,0.0
S08632,0000023_23_52_29,0.0029094716530676,0.2859051256597005,0.7140948743402995,0.0040743488822203,0.0079813531364492
S08634,0000023_23_27_30,0.0034527758094957,0.1834817830770536,0.8165182169229463,0.0042286574113527,0.0
S08636,0000023_17_30_19,0.0030829795690273,0.2850648130525086,0.7149351869474914,0.004312250432365,0.0160852578773377
S08639,0000023_18_36_21,0.0030895794375643,0.2930814290966192,0.7069185709033807,0.0043704884335067,0.013617930732135
S08641,0000023_10_21_24,0.0022209989466358,0.4767117320741874,0.5232882679258126,0.004244312519062,0.0166895734540317
S08643,0000020_16_39_11,0.0018596118827001,0.582017001162555,0.417982998837445,0.0044490132083659,0.0
S08644,0000005_21_29_29,0.0032798428303078,0.2071907509926326,0.7928092490073674,0.004136988606546,0.0022326592678944
S08645,0000003_20_30_26,0.003407456637508,0.211693002368123,0.788306997631877,0.0043224995436349,0.0213098938793011
S08647,0000003_19_23_21,0.0026875873699852,0.3401772426906236,0.6598227573093763,0.004073195930593,0.0034581129974951
S08650,0000003_21_37_16,0.0034806288473942,0.1821206882189308,0.8178793117810692,0.0042556753756426,0.0070003943884162
S08654,0000005_22_35_24,0.0034560021517436,0.173228590263005,0.826771409736995,0.0041801181209725,0.0093863463599578
S08656,0000007_5_29_18,0.0035903097594492,0.1167595888776049,0.883240411122395,0.0040649292245209,0.0103154122359745
S08659,0000007_18_46_13,0.0036499789175875,0.1287263044221624,0.8712736955778375,0.0041892449365946,0.0150168157656809
S08661,0000007_20_22_25,0.0034542084398271,0.158870605280174,0.841129394719826,0.0041066314665862,0.011796931373666
S08662,0000005_19_26_25,0.0032430191628099,0.2464525875473902,0.7535474124526098,0.004303669695122,0.0127917152176252
S08663,0000007_10_44_16,0.0033879455670564,0.1818497731680116,0.8181502268319883,0.004140982249892,0.0134175643206176
S08665,0000008_3_52_26,0.002706171206629,0.3518012856897616,0.6481987143102383,0.0041749098646528,0.0
S08669,0000007_3_29_16,0.003535573328104,0.1473445956012251,0.8526554043987749,0.0041465442075008,0.0
S08670,0000009_9_36_15,0.0028382073481837,0.3340516516571574,0.6659483483428426,0.0042619031269412,0.0
S08671,0000009_19_20_18,0.0021073125040249,0.4934061616503413,0.5065938383496587,0.0041597673412096,0.0
S08672,0000009_19_23_19,0.0011762033881533,0.7221549625770128,0.2778450374229871,0.0042333071666947,0.0
S08674,0000014_14_43_27,0.0005084263083652,0.8748192302598068,0.1251807697401932,0.0040615368432422,0.0
S08678,0000014_17_22_27,0.0002545739686531,0.9390558472680448,0.0609441527319551,0.0041771680668494,0.0
S08681,0000014_17_25_15,0.0001682934998725,0.9590926799936004,0.0409073200063996,0.0041140191986732,0.0
S08682,0000014_15_51_15,0.0002353043199704,0.940880383840532,0.0591196161594679,0.0039801395079382,0.0
S08683,0000009_6_45_27,0.0007634135318638,0.8180517582255926,0.1819482417744073,0.0041957730639156,0.0
S08684,0000009_6_27_14,0.0014374879547858,0.6607647023443283,0.3392352976556717,0.0042374362712836,0.0
S08686,0000014_11_54_23,0.0001306746135072,0.969286686652472,0.0307133133475281,0.0042546569960932,0.0
S08687,0000014_11_29_20,0.0001035754679888,0.9765680667686896,0.0234319332313103,0.0044202698499693,0.0
S08688,0000014_10_40_21,0.0004027626037189,0.9071163474086084,0.0928836525913915,0.0043362054837649,0.0
S08690,0000014_12_43_12,0.0025407489175793,0.4157052149704313,0.5842947850295688,0.0043484025233098,0.0
S08691,0000014_14_51_29,0.000726089377972,0.8303627429289749,0.169637257071025,0.004280247102015,0.0
S08696,0000013_18_18_19,0.0014482417315438,0.6521623546765226,0.3478376453234774,0.004163556621932,0.0
S08697,0000014_17_23_25,0.0002386230056581,0.9420250163884304,0.0579749836115695,0.0041159650385923,0.0
S08699,0000014_4_50_20,0.0001376129037066,0.96599393972332,0.03400606027668,0.0040467170435797,0.0
S08702,0000014_20_37_21,0.0004669866977921,0.894013492365608,0.1059865076343919,0.0044060957211938,0.0
S08704,0000013_24_50_27,0.0008218002601327,0.7963867080762359,0.2036132919237641,0.0040360835600086,0.0
S08705,0000014_20_29_29,0.0002203761843532,0.946836590773411,0.053163409226589,0.0041452605760094,0.0091096340795626
S08706,0000013_19_50_27,0.0012184137328563,0.7179999309725812,0.2820000690274188,0.0043206150163666,0.0
S08707,0000014_22_46_24,0.0002348270643232,0.9423185533404208,0.0576814466595791,0.0040711021987565,0.0
S08709,0000014_24_43_24,0.0003025377738361,0.9286922197956436,0.0713077802043564,0.0042427035727249,0.0
S08711,0000014_20_52_21,0.0002742414993084,0.9344651010886276,0.0655348989113724,0.0041846634978303,0.0
S08712,0000014_21_19_22,6.457150599955702e-05,0.9853807803753228,0.0146192196246771,0.004416891438621,0.0
S08715,0000014_2_25_18,0.000164877469195,0.9624767236354806,0.0375232763645193,0.0043940051394599,0.0
S08716,0000014_8_52_16,0.0002198591816016,0.9460519440036668,0.0539480559963333,0.0040753865462099,0.0
S08717,0000014_8_56_21,0.0002554114420296,0.9388775513546224,0.0611224486453776,0.0041786847171575,0.0
S08720,0000014_23_54_23,0.000538224015312,0.8705550784051707,0.1294449215948293,0.0041579384396145,0.0
S08721,0000014_3_29_24,0.0007514571348389,0.8196333167161246,0.1803666832838754,0.0041662746198877,0.0
S08722,0000014_3_21_17,0.0004954226168264,0.8777903388999193,0.1222096611000806,0.0040538744021291,0.0
S08724,0000013_24_36_18,0.0003245031056871,0.9233419048453771,0.0766580951546228,0.0042331224775749,0.0
S08725,0000013_24_51_17,0.0003665846282111,0.913128885892291,0.0868711141077089,0.0042198679270606,0.0058117643206784
S08726,0000013_24_28_23,0.0003745325782548,0.9088899654264097,0.0911100345735904,0.0041107719913366,0.0
S08727,0000013_25_32_31,0.002764142087655,0.3468914514674113,0.6531085485325887,0.0042322858793772,0.0
S08728,0000013_22_31_27,0.0009021505336468,0.7780450439658577,0.2219549560341422,0.0040645658460001,0.0069235484230469
S08729,0000013_20_40_21,0.0013353356961475,0.7133250111575098,0.2866749888424902,0.0046580125512144,0.0079766867058278
S08730,0000014_11_47_13,7.548130243558374e-05,0.9802548269977632,0.0197451730022367,0.0038227724025022,0.0
S08732,0000014_17_37_26,0.0001297073806659,0.9717172128693112,0.0282827871306888,0.0045860890606912,0.0
S08733,0000014_10_18_27,0.0008910623146334,0.7923828572397041,0.2076171427602958,0.0042918532775603,0.0
S08734,0000014_15_51_16,0.0002348294438642,0.945016487845444,0.0549835121545558,0.0042709065802156,0.0
S08737,0000014_20_47_25,0.0003937026756258,0.9106987094708622,0.0893012905291378,0.0044087008518363,0.0
S08739,0000024_7_27_17,0.0038628945304252,0.0978398644703122,0.9021601355296878,0.0042818280018073,0.0
S08741,0000024_3_19_17,0.003699707476877,0.1179136445224351,0.8820863554775649,0.0041942690235515,0.0
S08743,0000004_10_21_21,0.0032637776195479,0.2368308886962538,0.7631691113037462,0.004276611266371,0.0
S08746,0000003_10_34_25,0.0026358227178233,0.3720769073680534,0.6279230926319466,0.0041976839978527,0.0
S08750,0000011_18_22_20,0.0032231769627575,0.2015370165141581,0.7984629834858419,0.004036726848233,0.0
S08752,0000009_24_28_26,0.0020413886763873,0.5204899496234981,0.4795100503765018,0.0042572385600353,0.0
S08753,0000001_21_33_12,0.0017271736670674,0.583033777938119,0.416966222061881,0.0041422388090013,0.0
S08754,0000009_3_16_24,0.0029803843099258,0.2898938255260352,0.7101061744739647,0.004197096739982,0.0
S08757,0000008_9_28_14,0.0026832387706152,0.3643447445242729,0.6356552554757271,0.0042212170000972,0.0
S08758,0000002_6_31_12,0.0010077808976088,0.7591767561975717,0.2408232438024282,0.0041847326765337,0.0
S08762,0000013_4_53_29,0.0032838602031515,0.239893017220916,0.760106982779084,0.0043202605390431,0.0
S08769,0000025_17_23_24,0.000977425534274,0.7714116680205833,0.2285883319794167,0.0042759204978234,0.0084429042231508
S08770,0000025_17_19_19,0.0008706942319826,0.7997260168684471,0.2002739831315528,0.0043475154304525,0.0
S08771,0000025_14_51_23,0.0007442206129937,0.8205589406334706,0.1794410593665294,0.0041474376913567,0.0
S08772,0000025_9_47_29,0.0007750132296586,0.8071107560922347,0.1928892439077653,0.0040179183346752,0.0
S08777,0000025_16_47_29,0.0011751843464598,0.719213388793117,0.280786611206883,0.0041853289991592,0.0
S08778,0000025_16_29_15,0.000627617154296,0.8467457000747065,0.1532542999252935,0.0040952661987429,0.0
S08779,0000025_16_31_19,0.0007432098481919,0.8191194170929191,0.1808805829070808,0.0041088426200711,0.0
S08783,0000007_20_38_16,0.0035406884524144,0.1524510795239975,0.8475489204760024,0.0041775623410929,0.0
S08784,0000004_4_51_31,0.0022908636478768,0.4707260991609104,0.5292739008390897,0.0043283140246382,0.0
S08788,0000006_3_28_12,0.0021785123225017,0.5030487030001839,0.4969512969998161,0.0043837541740083,0.0
S08789,0000013_17_50_12,0.0033366622207703,0.252867837473597,0.747132162526403,0.0044659598236107,0.0
S08790,0000026_1_20_16,0.0005937258716772,0.8606141077730043,0.1393858922269957,0.0042595836794614,0.0
S08791,0000026_1_28_28,0.0004831659198889,0.8851285566884664,0.1148714433115336,0.0042061447646181,0.0
S08792,0000022_21_49_24,0.000657299026762,0.8448329756987552,0.1551670243012448,0.0042360741898742,0.0
S08793,0000022_19_54_18,0.0010612992535125,0.7608208448468111,0.2391791551531888,0.004437256469247,0.0
S08795,0000022_23_36_27,0.0006237201188641,0.8461363172946017,0.1538636827053983,0.0040537189016749,0.0
S08796,0000022_23_63_24,0.0009042236000774,0.7795592008448147,0.2204407991551853,0.0041018885956808,0.0
S08797,0000022_23_34_20,0.0003239203008206,0.9238147378957744,0.0761852621042256,0.0042517449159327,0.0
S08800,0000026_3_43_12,0.0004831684386501,0.88555525176586,0.1144447482341399,0.0042218489367608,0.0
S08801,0000020_1_25_16,0.0041136728536371,0.1482090002098448,0.8517909997901552,0.0048294392106169,0.0
S08802,0000018_22_62_24,0.0033018360465364,0.2120445482514125,0.7879554517485875,0.0041903841634818,0.0
S08805,0000018_25_14_22,0.0021098463024458,0.4935698848765641,0.5064301151234358,0.0041661154015922,0.0
S08806,0000020_16_21_24,0.0019751497214965,0.5093477516227927,0.4906522483772073,0.0040255592999505,0.0
S08807,0000020_24_54_27,0.0030119721976369,0.2673318965133072,0.7326681034866929,0.0041109640003478,0.0
S08808,0000019_5_35_25,0.0015460591541159,0.6256032097101318,0.3743967902898681,0.0041294669030654,0.0
S08809,0000015_8_29_13,0.0008319630257761,0.7982286225094534,0.2017713774905466,0.0041232955641347,0.0
S08811,0000027_18_53_22,0.002813794270771,0.2906498291598193,0.7093501708401806,0.003966721072948,0.0
S08813,0000027_20_22_23,0.0025691624766691,0.3406618925059493,0.6593381074940506,0.003896578170544,0.0
S08814,0000027_20_23_15,0.0021749728365448,0.4755927420202737,0.5244072579797263,0.0041474880514123,0.0
S08820,0000027_8_29_18,0.0014196461285622,0.6428451368424015,0.3571548631575985,0.0039748755372143,0.0
S08822,0000027_8_35_14,0.0020011192942981,0.5021553353642809,0.4978446646357191,0.0040195656124233,0.0
S08823,0000027_10_57_22,0.0021384941282396,0.4729972501018453,0.5270027498981547,0.0040578424470325,0.0
S08825,0000027_19_29_19,0.0028763399361656,0.3060608950767589,0.6939391049232411,0.0041449457391275,0.0
S08827,0000027_5_43_20,0.0007773825904468,0.8024400580171492,0.1975599419828507,0.0039349201191519,0.0
S08831,0000027_6_24_16,0.0016179524436858,0.6072146057402664,0.3927853942597336,0.0041191766988565,0.0
S08833,0000027_8_55_28,0.0012463449242541,0.6862425030341445,0.3137574969658555,0.0039723191837859,0.0
S08834,0000027_3_17_23,0.0019089952810832,0.5137329669077795,0.4862670330922205,0.003925816786188,0.0
S08835,0000002_3_27_29,0.0017954642822488,0.5409135002037324,0.4590864997962676,0.0039109498603108,0.0
S08836,0000002_6_43_17,0.0022275944234644,0.4524559389451946,0.5475440610548054,0.0040683382067429,0.0
S08837,0000023_15_23_19,0.0023487656088811,0.4525193808744641,0.5474806191255359,0.0042901347131386,0.0
S08838,0000023_10_39_15,0.0031189666753674,0.2726516456392586,0.7273483543607414,0.0042881332674612,0.0
S08840,0000023_10_37_17,0.0028366902588439,0.3502684154228657,0.6497315845771343,0.0043659417614585,0.0
S08841,0000000_18_22_18,0.0005025487358837,0.8800188904011037,0.1199811095988963,0.0041885654963836,0.0
S08842,0000000_22_47_25,0.0003968911348672,0.907867330804064,0.0921326691959358,0.0043078219520936,0.0
S08843,0000000_6_33_29,0.0003345948117305,0.9220356096745176,0.0779643903254823,0.004291636352618,0.0
S08844,0000000_7_26_20,0.000604819167374,0.8521662347441162,0.1478337652558837,0.0040912112759027,0.0
S08845,0000000_16_31_17,0.0002540434808469,0.9401137884429516,0.0598862115570484,0.0042421030524689,0.0
S08847,0000000_24_39_19,0.0003890850745099,0.9052201891377488,0.0947798108622511,0.0041051471929552,0.0
S08848,0000024_12_56_17,0.0032032051594012,0.2306495871021873,0.7693504128978127,0.0041635191269165,0.0
S08850,0000025_8_31_14,0.0025812987907121,0.3938039465489738,0.6061960534510262,0.0042581913491798,0.0
S08851,0000015_18_41_32,0.0030073790443378,0.3261793916139472,0.6738206083860527,0.0044631746297299,0.0
S08852,0000023_21_42_27,0.0027868350392746,0.3702383147134527,0.6297616852865473,0.0044252216423845,0.0
S08853,0000002_17_40_29,0.0025770367355764,0.3690577021346032,0.6309422978653968,0.0040844253813622,0.0
S08855,0000002_14_28_25,0.0025534539549358,0.3631756015169871,0.6368243984830129,0.0040096672819358,0.0
S08856,0000002_14_46_14,0.0023879868084549,0.4185084859620982,0.5814915140379018,0.0041066580522777,0.0
S08857,0000002_24_47_13,0.0028059291343987,0.3176524196468377,0.6823475803531622,0.0041121698313145,0.0
S08858,0000002_24_32_28,0.0027414138499231,0.3252742146613965,0.6747257853386035,0.0040630044226742,0.0
S08859,0000002_17_58_22,0.0022196389537264,0.4566692990997535,0.5433307009002465,0.0040852448610923,0.0
S08862,0000001_14_28_25,0.0023635671942666,0.4137540486792634,0.5862459513207365,0.00403169896345,0.0
S08866,0000026_11_41_18,0.0022009801465108,0.5153294074232158,0.4846705925767842,0.0045411877267181,0.0
S08868,0000023_2_21_18,0.0028268603454077,0.3378465845792887,0.6621534154207114,0.0042691924251597,0.0
S08870,0000002_21_51_16,0.0023377469322734,0.4216323468546396,0.5783676531453604,0.0040419738544505,0.0
S08871,0000024_23_15_21,0.0037716467701089,0.1220772653221836,0.8779227346778163,0.0042961033142547,0.0
S08872,0000024_14_29_28,0.0031487867513832,0.2591416196032089,0.7408583803967911,0.0042501871271224,0.0
S08873,0000024_14_49_27,0.0034445089489786,0.169325420197385,0.8306745798026149,0.0041466406132196,0.0
S08874,0000024_5_50_22,0.0036106760471011,0.1674266445193162,0.8325733554806838,0.004336766272104,0.0
S08877,0000016_2_42_21,0.0023153157892447,0.4318070838269186,0.5681929161730814,0.0040748761966955,0.0
S08879,0000016_1_35_17,0.0029650276116423,0.293236531584791,0.7067634684152089,0.004195219113816,0.0
S08880,0000016_1_36_20,0.0032764133940842,0.2068588312589379,0.7931411687410621,0.0041309334620529,0.0
S08882,0000016_20_20_18,0.0030193505622035,0.3173635986134586,0.6826364013865414,0.0044230728922026,0.0
S08883,0000016_20_61_25,0.0026760681908034,0.3836227697004222,0.6163772302995778,0.0043416077999877,0.0
S08884,0000024_11_22_29,0.0033894744579482,0.1695211350526781,0.8304788649473218,0.0040813494491075,0.0
S08885,0000026_14_28_26,0.0028549703564769,0.3583273362482532,0.6416726637517467,0.0044492628683671,0.0
S08887,0000005_21_18_18,0.0032264826859868,0.2035153954248245,0.7964846045751754,0.0040509040193033,0.0
S08888,0000003_14_23_25,0.0037187776969605,0.142565531481809,0.8574344685181909,0.0043370984413389,0.0
S08891,0000003_5_45_16,0.0026230841797168,0.3645599574392533,0.6354400425607467,0.0041279806181966,0.0
S08893,0000015_16_47_31,0.0031415411653347,0.2601661303200777,0.7398338696799223,0.0042462791906159,0.0
S08895,0000021_11_36_19,0.0024201289265728,0.4237436235380921,0.5762563764619079,0.0041997434222454,0.0
S08898,0000021_3_36_16,0.0020573862013445,0.5148215466816976,0.4851784533183024,0.0042404731440017,0.0
S08901,0000004_23_59_20,0.003109345313505,0.248598874467393,0.751401125532607,0.0041380631567474,0.0
S08902,0000007_21_55_16,0.0033211637880463,0.1607609350606274,0.8392390649393726,0.0039573512802174,0.0
S08904,0000007_25_39_16,0.003510986663978,0.1231070203673057,0.8768929796326942,0.0040038941416188,0.0
S08905,0000007_23_18_22,0.003430351628112,0.1554222131674841,0.8445777868325158,0.0040616171554513,0.0
S08908,0000007_12_46_13,0.0031646666552506,0.2149728116893209,0.7850271883106791,0.0040312828681268,0.0
S08910,0000007_13_57_18,0.0034789731777636,0.1596981376316913,0.8403018623683086,0.0041401469323875,0.0
S08911,0000007_11_33_18,0.0035201931359631,0.1619629962301507,0.8380370037698492,0.004200522315993,0.0
S08912,0000018_19_26_22,0.002873908457905,0.3002157508977143,0.6997842491022856,0.0041068493061851,0.0
S08914,0000006_10_17_27,0.002987129084368,0.2926607285205778,0.7073392714794222,0.0042230499631674,0.0
S08916,0000007_19_16_17,0.0034662102151909,0.1952229680286769,0.8047770319713231,0.0043070441594244,0.0
S08917,0000006_5_42_11,0.0031077479018452,0.2916426214449016,0.7083573785550984,0.004387259871824,0.0
S08919,0000003_23_54_30,0.0031724528613098,0.2357037740533653,0.7642962259466347,0.0041508158140916,0.0
S08920,0000004_14_22_29,0.0031427392506993,0.2218546180549755,0.7781453819450245,0.0040387558978295,0.0
S08923,0000010_22_53_13,0.0032069515417896,0.2529359979875464,0.7470640020124535,0.0042927400238141,0.0
S08924,0000008_3_38_32,0.0018947419588306,0.5377391727206249,0.4622608272793751,0.0040988590142541,0.0
S08925,0000007_17_31_31,0.0033480251790092,0.1885224172772613,0.8114775827227387,0.0041258381627446,0.0
S08927,0000011_17_48_12,0.0017653830044083,0.5817763651248292,0.4182236348751708,0.0042211459544491,0.0
S08928,0000012_21_35_32,0.0029987204855485,0.3013762131554834,0.6986237868445166,0.0042923251999376,0.0
S08932,0000013_16_33_31,0.0030884074568049,0.2656688532588201,0.7343311467411799,0.0042057421512224,0.0
S08933,0000013_13_13_20,0.0032891362156415,0.2307080664510305,0.7692919335489695,0.0042755371169274,0.0
S08934,0000013_17_31_20,0.0032312616620414,0.2332368514065378,0.7667631485934622,0.0042141587894108,0.0
S08938,0000013_13_23_29,0.0035383787148736,0.1762374091561841,0.8237625908438159,0.0042953865035909,0.0
S08939,0000013_17_41_21,0.0025821083902061,0.3863845632704407,0.6136154367295592,0.0042080238462843,0.0
S08940,0000021_19_50_31,0.0029491963270972,0.3309031853506001,0.6690968146493999,0.0044077273460681,0.0
S08942,0000023_11_29_15,0.0029684674996229,0.2727589271333822,0.7272410728666178,0.0040818204724354,0.0
S08944,0000007_15_37_25,0.003563729722112,0.1751399433274534,0.8248600566725466,0.0043204052533322,0.0
S08946,0000007_14_31_14,0.0035022113691383,0.1797819485863749,0.820218051413625,0.0042698540505203,0.0
S08950,0000021_24_55_27,0.0030087700121,0.3146914620789128,0.6853085379210871,0.0043903874614305,0.0
S08953,0000021_22_56_20,0.002777632207258,0.3540684336608519,0.6459315663391481,0.004300195797831,0.0
S08954,0000021_19_39_29,0.0036997157720763,0.1668851822595468,0.8331148177404532,0.0044408233934796,0.0
S08955,0000020_6_31_27,0.0031585839828155,0.2827866501656475,0.7172133498343525,0.0044039670811274,0.0
S08958,0000020_4_39_23,0.0009100493466821,0.7754747815627256,0.2245252184372743,0.0040532166186775,0.0
S08959,0000020_4_34_30,0.0018363471233316,0.5612580569288144,0.4387419430711856,0.0041854834084867,0.0
S08960,0000018_19_24_24,0.0027273158679896,0.3555046572031199,0.64449534279688,0.0042317076429971,0.0
S08963,0000001_14_55_29,0.0027204660101907,0.3245690163479758,0.6754309836520243,0.0040277483207556,0.0
S08965,0000000_18_20_27,0.0008270782824374,0.7966211588524851,0.2033788411475149,0.0040666879493011,0.0
S08967,0000000_20_14_23,0.000465004690443,0.8905850500048319,0.1094149499951681,0.004249919142344,0.0
S08968,0000000_19_20_23,0.0003013396369514,0.9291227249342044,0.0708772750657955,0.0042515691619307,0.0
S08969,0000015_10_32_20,0.0009887471307946,0.77335632944361,0.22664367055639,0.0043625622915804,0.0
S08970,0000027_15_15_19,0.0028617155129496,0.3207333039935914,0.6792666960064087,0.00421294836001,0.0
S08972,0000027_20_18_26,0.0027970333697911,0.3127041906454334,0.6872958093545666,0.0040696208702593,0.0
S08973,0000027_23_57_25,0.0016762995167636,0.5594409979722046,0.4405590020277954,0.0038049376111894,0.0
S08974,0000027_23_33_25,0.0022317326786232,0.4620709292278365,0.5379290707721635,0.0041487489706026,0.0
S08975,0000015_1_47_23,0.001036176756926,0.7562544548613699,0.2437455451386301,0.0042510592607416,0.0
S08976,0000027_4_42_26,0.0015492663091641,0.6081974599243369,0.391802540075663,0.0039542017998784,0.0
S08977,0000027_4_55_19,0.0010332642808787,0.7338007445872196,0.2661992554127804,0.0038815445943921,0.0
S08978,0000027_6_62_26,0.0018859610531222,0.5305981591360734,0.4694018408639265,0.0040177964569784,0.0
S08980,0000015_10_39_15,0.0011578127600268,0.7242424668891887,0.2757575331108113,0.0041986623065764,0.0
S08983,0000027_4_47_15,0.0013900447272858,0.6690044914530142,0.3309955085469858,0.0041995878837992,0.0
S08985,0000014_15_33_14,0.0004908586091956,0.8824189408266727,0.1175810591733272,0.0041746401388687,0.0
S08987,0000014_20_14_23,0.0009681947738138,0.7861636115059597,0.2138363884940403,0.0045277362783408,0.0
S08989,0000009_19_60_27,0.001990983001625,0.5391400444181912,0.4608599555818088,0.0043201475361675,0.0
S08990,0000009_6_40_30,0.0010887176609074,0.7433131380281734,0.2566868619718265,0.0042414233924717,0.0
S08992,0000009_6_38_13,0.0011226734322435,0.7362919984093554,0.2637080015906445,0.0042572596412385,0.0
S08994,0000009_6_35_14,0.0006435582930183,0.8487785923214555,0.1512214076785445,0.0042557353677488,0.0
S08997,0000014_11_59_24,8.837571848983724e-05,0.978909366149152,0.0210906338508478,0.0041902827157697,0.0
S08999,0000014_10_40_29,0.0005298454543393,0.8707638767451193,0.1292361232548806,0.0040998247316221,0.0
S09000,0000014_9_49_19,0.0009259072406381,0.7706869063928717,0.2293130936071282,0.0040377425731494,0.0
S09002,0000014_9_58_20,0.0017159195457375,0.5740492512270764,0.4259507487729236,0.0040284458958712,0.0
S09003,0000014_3_52_24,0.0010788695978336,0.7522148273244981,0.2477851726755019,0.0043540522872471,0.0
S09004,0000014_4_36_25,0.00016690419204,0.9576160637362024,0.0423839362637976,0.0039379115474615,0.0
S09005,0000014_6_25_19,9.000502668938497e-05,0.9789180068858048,0.0210819931141953,0.0042692845122305,0.0
S09006,0000013_18_30_21,0.0018923206129563,0.5568224321312196,0.4431775678687804,0.0042698925896824,0.0
S09007,0000013_18_22_27,0.0009894741234927,0.7694256543227561,0.2305743456772438,0.0042913452517299,0.0
S09011,0000014_18_20_20,0.0001687403588231,0.9596547059534896,0.0403452940465104,0.0041824049820685,0.0
S09012,0000014_18_48_17,8.874636473584453e-05,0.9791177687389908,0.020882231261009,0.0042498506805424,0.0
S09014,0000014_21_16_23,0.0002306683558591,0.942719529831893,0.057280470168107,0.0040269982977128,0.0
S09016,0000014_22_62_24,0.0004963884839084,0.8805918100296862,0.1194081899703137,0.0041570723417872,0.0
S09017,0000014_22_29_20,0.000158363639196,0.9645649563923352,0.0354350436076646,0.0044691249981067,0.0
S09018,0000013_25_58_18,0.0010153015249114,0.7625241005301218,0.2374758994698782,0.0042753876379787,0.0
S09020,0000014_3_33_17,0.0014248603485173,0.6496971239168613,0.3503028760831387,0.0040675097060268,0.0
S09021,0000014_24_37_30,0.0007173444852859,0.8307138266132768,0.1692861733867232,0.0042374664801902,0.0
S09023,0000014_23_56_25,0.0003470301134143,0.9229615636463562,0.0770384363536438,0.0045046359952238,0.0
S09025,0000014_2_37_29,0.0004745536706788,0.8822414917459618,0.1177585082540382,0.0040298886060535,0.0
S09026,0000014_23_38_29,0.0012847905760378,0.6941815654829665,0.3058184345170335,0.0042011547736382,0.0
S09027,0000013_20_58_20,0.0013696317566379,0.6768770603558951,0.3231229396441049,0.0042387326574415,0.0
S09028,0000014_2_33_30,0.0004737264540805,0.8877538867699794,0.1122461132300206,0.0042204263510645,0.0
S09031,0000006_4_30_29,0.0032527705715385,0.259674690210049,0.7403253097899509,0.0043937044006525,0.0
S09032,0000006_10_49_24,0.0031513796857896,0.2471324006911361,0.7528675993088638,0.0041858351836134,0.0
S09034,0000022_17_35_29,0.0002667593427721,0.9380268236776534,0.0619731763223465,0.0043044323141456,0.0
S09035,0000026_1_36_14,0.0004592053763551,0.8892377928816643,0.1107622071183357,0.0041458669730597,0.0
S09037,0000022_20_52_15,0.0004087564605806,0.9002618179297156,0.0997381820702844,0.0040982946760813,0.0
S09038,0000022_23_21_19,0.0003883326426515,0.9075123988596216,0.0924876011403783,0.0041987535395376,0.0
S09039,0000022_21_43_23,0.0005904177776252,0.8631048030013987,0.1368951969986013,0.0043129181342375,0.0
S09046,0000022_21_20_20,0.000824533464756,0.8043598377572713,0.1956401622427287,0.0042145408964291,0.0
S09047,0000022_21_44_17,0.000522417169497,0.8761854993774942,0.1238145006225057,0.0042193536853155,0.0
