ufs_serial,run_id,wafer_no,split,health,reg_pred,risk
S27569,57,2,test,0.0,0.0005871935601197649,MED
S27581,57,12,test,0.0,0.0012493993441477416,MED
S27582,57,8,test,0.0,0.0012158478448514086,MED
S27584,57,8,test,0.0,0.00075002644011319,MED
S27587,81,24,test,0.0,0.0036271234629679096,MED
S27598,81,12,test,0.0,0.0036668089632056985,MED
S27599,81,13,test,0.0,0.0043857700230539596,HIGH
S27602,81,12,test,0.0,0.003355280191587011,MED
S27616,61,2,test,0.0,0.003604310662202902,MED
S27618,60,20,test,0.0,0.003382745037367284,MED
S27619,62,21,test,0.0,0.004416013285527211,HIGH
S27626,64,5,test,0.0,0.0038387854982458057,MED
S27629,64,15,test,0.0,0.003393651243037204,MED
S27633,82,17,test,0.0,0.0012182342234848451,MED
S27635,57,17,test,0.0,0.0010920021769433381,MED
S27636,82,9,test,0.0,0.0015143459021227492,MED
S27637,82,17,test,0.0,0.0012358412488442875,MED
S27638,81,20,test,0.0,0.004036365066651922,HIGH
S27642,81,23,test,0.0,0.004463170536326113,HIGH
S27648,81,2,test,0.0,0.004295773766959101,HIGH
S27651,80,18,test,0.0,0.0026410512147302836,MED
S27652,80,20,test,0.0,0.002765672958411415,MED
S27654,71,22,test,0.0,0.001273882586355461,MED
S27656,66,10,test,0.0,0.001958596100473979,MED
S27659,66,6,test,0.0,0.0018673364029651559,MED
S27681,71,14,test,0.0,0.00080364579205766,MED
S27685,70,19,test,0.0,0.0018803933146826,MED
S27695,71,3,test,0.0,0.001171789839737581,MED
S27696,71,24,test,0.0,0.0005042829745619527,MED
S27697,71,24,test,0.0,0.00022038854304077429,MED
S27698,71,23,test,0.0,0.0003708839501846644,MED
S27711,80,20,test,0.0,0.002855840204808,MED
S27721,83,11,test,0.0,0.00290781928467407,MED
S27729,80,1,test,0.0,0.002830103186633962,MED
S27734,77,1,test,0.0,0.003821270949717334,MED
S27749,78,8,test,0.0,0.002059655921895879,MED
S27751,78,8,test,0.0,0.0019114664739514388,MED
S27752,78,14,test,0.0,0.0014235817482969007,MED
S27755,73,15,test,0.0,0.0037425688624150868,MED
S27757,73,3,test,0.0,0.0032045829934483666,MED
S27758,78,6,test,0.0,0.001463632802168155,MED
S27760,65,12,test,0.0,0.003426063625302425,MED
S27761,78,3,test,0.0,0.0020469371921268114,MED
S27763,65,12,test,0.0,0.003447518934254208,MED
S27767,62,12,test,0.0,0.003525714324773111,MED
S27768,62,7,test,0.0,0.0036257656941486587,MED
S27770,61,21,test,0.0,0.003221918782305009,MED
S27774,61,15,test,0.0,0.0039677317284477175,HIGH
S27775,61,19,test,0.0,0.003643564337319952,MED
S27779,61,14,test,0.0,0.003424314964507195,MED
S27780,61,14,test,0.0,0.0035054193831764737,MED
S27782,60,25,test,0.0,0.0034665972853125952,MED
S27783,60,23,test,0.0,0.003840465184181711,MED
S27787,61,14,test,0.0,0.00407294044496072,HIGH
S27790,62,6,test,0.0,0.0028322912761371776,MED
S27794,60,18,test,0.0,0.003572966196860947,MED
S27804,63,22,test,0.0,0.0030014381259235562,MED
S27816,60,16,test,0.0,0.00407461901768901,HIGH
S27821,74,3,test,0.0,0.003116047788646613,MED
S27823,74,11,test,0.0,0.0032804719903839334,MED
S27824,77,8,test,0.0,0.003163257825348335,MED
S27826,58,17,test,0.0,0.0036876177088204436,MED
S27831,58,5,test,0.0,0.0029749969917814982,MED
S27832,58,5,test,0.0,0.002765735654725892,MED
S27834,58,17,test,0.0,0.0033369469690724034,MED
S27840,58,7,test,0.0,0.0023927613351340457,MED
S27848,65,11,test,0.0,0.0033244956505828704,MED
S27849,58,23,test,0.0,0.0031646519003837737,MED
S27852,79,13,test,0.0,0.002112299292978451,MED
S27864,64,6,test,0.0,0.004072815370269081,HIGH
S27867,63,1,test,0.0,0.0031970144403188766,MED
S27872,61,23,test,0.0,0.0036172756140420213,MED
S27873,64,6,test,0.0,0.0040382602754031926,HIGH
S27879,64,21,test,0.0,0.004111363379679864,HIGH
S27883,64,18,test,0.0,0.004260441994076461,HIGH
S27890,64,11,test,0.0,0.004611982597191162,HIGH
S27892,64,12,test,0.0,0.00370728326830668,MED
S27895,64,14,test,0.0,0.0038803786385663,MED
S27899,70,13,test,0.0,0.004111738148010404,HIGH
S27901,70,12,test,0.0,0.0027753402973408827,MED
S27916,70,1,test,0.0,0.003079148696842584,MED
S27921,70,4,test,0.0,0.002560414690155555,MED
S27924,70,6,test,0.0,0.0032803198835650613,MED
S27925,70,4,test,0.0,0.003702699671189342,MED
S27927,70,12,test,0.0,0.003123309534334579,MED
S27933,62,21,test,0.0,0.004265467130967615,HIGH
S27941,60,13,test,0.0,0.0043506229088618375,HIGH
S27943,60,14,test,0.0,0.004142120894646569,HIGH
S27953,61,8,test,0.0,0.0029126966771426508,MED
S27957,61,9,test,0.0,0.0037325826045339944,MED
S27960,61,9,test,0.0,0.0034049623016282637,MED
S27967,62,17,test,0.0,0.0038875486382056353,MED
S27977,72,13,test,0.0,0.0038396155824238338,MED
S27990,72,12,test,0.0,0.002364496879533528,MED
S27999,69,5,test,0.0,0.0030036113166579882,MED
S28008,61,4,test,0.0,0.004135084939598718,HIGH
S28011,63,23,test,0.0,0.003641040126949613,MED
S28013,63,17,test,0.0,0.002544340846604972,MED
S28026,69,5,test,0.0,0.0028950881915607383,MED
S28033,72,13,test,0.0,0.0029486966008983374,MED
S28039,72,12,test,0.0,0.003999547880274841,HIGH
S28047,79,14,test,0.0,0.0027956001665128964,MED
S28051,76,14,test,0.0,0.0019689871597880202,MED
S28054,59,17,test,0.0,0.002962792065120321,MED
S28063,58,14,test,0.0,0.0030938361408114337,MED
S28067,58,20,test,0.0,0.003018725133945962,MED
S28070,72,7,test,0.0,0.0014883016693243197,MED
S28072,82,17,test,0.0,0.0014402274552930284,MED
S28075,82,9,test,0.0,0.0012147370399691274,MED
S28076,82,11,test,0.0,0.0015279181109608985,MED
S28078,82,11,test,0.0,0.0012544417504027287,MED
S28080,82,9,test,0.0,0.0010160520472423482,MED
S28081,82,11,test,0.0,0.0012244680888831771,MED
S28092,73,20,test,0.0,0.003404266739052881,MED
S28099,73,20,test,0.0,0.0034422323926456004,MED
S28107,64,10,test,0.0,0.003918352088802589,MED
S28113,64,17,test,0.0,0.005176217747122099,HIGH
S28126,63,24,test,0.0,0.00350608254985596,MED
S28129,60,17,test,0.0,0.003171365185927902,MED
S28130,62,18,test,0.0,0.004320136994432461,HIGH
S28131,62,18,test,0.0,0.00410232817269605,HIGH
S28136,80,18,test,0.0,0.0026347468331224403,MED
S28144,76,9,test,0.0,0.001189504724799095,MED
S28158,66,2,test,0.0,0.0033805079774822475,MED
S28160,65,22,test,0.0,0.0031565600307713747,MED
S28164,73,25,test,0.0,0.0019207180509892541,MED
S28167,67,11,test,0.0,0.0017114399467235313,MED
S28168,67,11,test,0.0,0.0014005737827598235,MED
S28175,80,13,test,0.0,0.0035324473423185413,MED
S28177,80,12,test,0.0,0.003331526108440047,MED
S28179,57,12,test,0.0,0.0015656835876106132,MED
S28180,57,18,test,0.0,0.0008271326178620645,MED
S28193,81,8,test,0.0,0.003653043891581896,MED
S28195,81,5,test,0.0,0.004511044535081563,HIGH
S28196,81,12,test,0.0,0.0034232661227568636,MED
S28200,81,18,test,0.0,0.0034411319199924525,MED
S28202,81,7,test,0.0,0.004381821233162849,HIGH
S28203,81,6,test,0.0,0.003986872532091666,HIGH
S28206,81,13,test,0.0,0.004344224521314244,HIGH
S28213,82,11,test,0.0,0.0009112762628300004,MED
S28219,57,12,test,0.0,0.001399673415570385,MED
S28223,57,11,test,0.0,0.0007923751115036012,MED
S28225,57,7,test,0.0,0.0015389313475700724,MED
S28233,57,22,test,0.0,0.0008752334334301964,MED
S28236,59,20,test,0.0,0.0025192932709309124,MED
S28247,79,13,test,0.0,0.002513045627372603,MED
S28250,79,7,test,0.0,0.003705832626678497,MED
S28251,79,1,test,0.0,0.002292730949960089,MED
S28253,79,15,test,0.0,0.0022769529845636334,MED
S28256,80,5,test,0.0,0.003428463552831683,MED
S28261,73,15,test,0.0,0.0033541233955734716,MED
S28276,82,14,test,0.0,0.001130276508911909,MED
S28277,82,16,test,0.0,0.0016031408726825784,MED
S28287,66,16,test,0.0,0.0022837206954115165,MED
S28288,70,25,test,0.0,0.003120051774650122,MED
S28294,59,12,test,0.0,0.003240836571523183,MED
S28301,79,9,test,0.0,0.0021788132080999296,MED
S28302,76,14,test,0.0,0.0020000127960481096,MED
S28305,61,11,test,0.0,0.0034955015597631567,MED
S28317,57,18,test,0.0,0.001145648202055372,MED
S28319,65,12,test,0.0,0.0036686273093128646,MED
S28322,84,23,test,0.0,0.002397093221984943,MED
S28324,72,3,test,0.0,0.0007972165303867043,MED
S28332,72,6,test,0.0,0.0023374814417353824,MED
S28341,66,19,test,0.0,0.0024501518499203635,MED
S28360,66,24,test,0.0,0.00180127514888272,MED
S28362,73,25,test,0.0,0.001777647603781208,MED
S28367,66,14,test,0.0,0.0031645048212706134,MED
S28369,58,21,test,0.0,0.0017283227439636106,MED
S28400,64,6,test,0.0,0.004363688282056382,HIGH
S28407,64,19,test,0.0,0.0042327149207220145,HIGH
S28413,72,1,test,0.0,0.001917717916691005,MED
S28414,84,5,test,0.0,0.0010900762929485215,MED
S28415,84,4,test,0.0,0.0016125516171632366,MED
S28416,84,5,test,0.0,0.0010899946672847617,MED
S28419,84,12,test,0.0,0.0020372216767221897,MED
S28425,83,11,test,0.0,0.002311030795893968,MED
S28431,78,19,test,0.0,0.0031406792462119575,MED
S28433,78,14,test,0.0,0.0017450750574631252,MED
S28435,78,3,test,0.0,0.001923653686984133,MED
S28439,72,12,test,0.0,0.002532119739030559,MED
S28446,79,19,test,0.0,0.0012865490390296275,MED
S28452,79,23,test,0.0,0.0011371211455513221,MED
S28453,79,20,test,0.0,0.000710453021481152,MED
S28458,77,24,test,0.0,0.002253366519305735,MED
S28463,84,12,test,0.0,0.0020848402053006377,MED
S28470,72,4,test,0.0,0.0018272853298625877,MED
S28484,64,19,test,0.0,0.004056522504272425,HIGH
S28490,71,15,test,0.0,0.0003059616954502562,MED
S28493,70,18,test,0.0,0.0020411520699755025,MED
S28495,71,21,test,0.0,0.00048301875909338493,MED
S28498,70,18,test,0.0,0.0014107846316802645,MED
S28508,67,3,test,0.0,0.0013672650395935156,MED
S28518,58,17,test,0.0,0.0027312198558092377,MED
S28520,61,2,test,0.0,0.0027129051749658246,MED
S28522,58,11,test,0.0,0.002394380807959572,MED
S28524,57,11,test,0.0,0.0027146747078778096,MED
S28527,72,7,test,0.0,0.0019044541206599207,MED
S28535,82,16,test,0.0,0.0014152085268315808,MED
S28537,57,17,test,0.0,0.0010675143130243667,MED
S28542,70,19,test,0.0,0.001999870609458391,MED
S28545,70,19,test,0.0,0.0016709475073842521,MED
S28552,71,6,test,0.0,0.00030522379257296687,MED
S28556,71,23,test,0.0,0.000814910958972467,MED
S28572,70,5,test,0.0,0.003965790160284942,HIGH
S28576,57,19,test,0.0,0.0007096345905239747,MED
S28582,76,14,test,0.0,0.0024201853986757327,MED
S28585,62,7,test,0.0,0.0034467870541946763,MED
S28592,62,17,test,0.0,0.0038418806330355114,MED
S28595,63,11,test,0.0,0.0033127061158601907,MED
S28597,65,4,test,0.0,0.0034563215853203157,MED
S28598,65,4,test,0.0,0.0038429210451424818,MED
S28600,64,3,test,0.0,0.004217453190195194,HIGH
S28604,57,13,test,0.0,0.0007551825942449555,MED
S28609,57,8,test,0.0,0.0008013468804971593,MED
S28617,57,20,test,0.0,0.001100299154760086,MED
S28619,59,8,test,0.0,0.0028664154921842853,MED
S28622,64,20,test,0.0,0.0037272843320914724,MED
S28628,61,2,test,0.0,0.0037069133769786267,MED
S28630,62,19,test,0.0,0.0035104493640183195,MED
S28633,60,13,test,0.0,0.004113782811365238,HIGH
S28635,60,12,test,0.0,0.0043842299754806285,HIGH
S28636,60,15,test,0.0,0.0038651165115120806,MED
S28638,62,22,test,0.0,0.0025196788670925345,MED
S28639,60,21,test,0.0,0.0034287826226295573,MED
S28649,61,2,test,0.0,0.003978724868785959,HIGH
S28657,61,3,test,0.0,0.003896880736748192,MED
S28659,61,3,test,0.0,0.003558000988375909,MED
S28670,64,8,test,0.0,0.0028549978719051338,MED
S28672,60,25,test,0.0,0.0031988972018757375,MED
S28677,61,9,test,0.0,0.003291051336949311,MED
S28680,63,5,test,0.0,0.002343485358743003,MED
S28685,67,7,test,0.0,0.0023453399956826155,MED
S28687,67,10,test,0.0,0.002053945795090008,MED
S28688,70,16,test,0.0,0.0025940737925002275,MED
S28692,71,3,test,0.0,0.0032484705140049283,MED
S28696,68,24,test,0.0,0.0024670472678885516,MED
S28698,72,18,test,0.0,0.0032470352764165174,MED
S28700,72,15,test,0.0,0.0030793446967142396,MED
S28704,72,15,test,0.0,0.0027194168131021135,MED
S28706,72,11,test,0.0,0.003059465333412536,MED
S28712,69,8,test,0.0,0.003436078540985941,MED
S28717,72,12,test,0.0,0.0031528817500022835,MED
S28719,72,11,test,0.0,0.003678637947514967,MED
S28729,69,5,test,0.0,0.0031181494537342604,MED
S28734,73,19,test,0.0,0.003154880516607463,MED
S28738,74,9,test,0.0,0.00227032386889198,MED
S28743,77,10,test,0.0,0.0013410132174568698,MED
S28747,58,10,test,0.0,0.0026633519011792397,MED
S28750,74,25,test,0.0,0.001343226245174856,MED
S28752,59,17,test,0.0,0.0021995075077055133,MED
S28757,59,9,test,0.0,0.0025795664485812417,MED
S28759,59,20,test,0.0,0.002641054509675646,MED
S28764,61,14,test,0.0,0.0035415157762479217,MED
S28768,76,9,test,0.0,0.0013052604090952398,MED
S28772,58,7,test,0.0,0.0023045807318823074,MED
S28775,76,9,test,0.0,0.0009800276594951268,MED
S28779,61,14,test,0.0,0.0033981634615005887,MED
S28789,71,15,test,0.0,0.0016156294510683905,MED
S28790,70,23,test,0.0,0.0017416014318913185,MED
S28799,71,16,test,0.0,0.00042325234843861124,MED
S28803,71,15,test,0.0,0.0016789935301406397,MED
S28804,71,4,test,0.0,0.0005194023681557302,MED
S28809,71,8,test,0.0,0.0006457482553111252,MED
S28833,79,23,test,0.0,0.0008704976129296304,MED
S28838,66,7,test,0.0,0.002962084791925996,MED
S28842,67,12,test,0.0,0.0031085493256031516,MED
S28843,67,17,test,0.0,0.003149323215396887,MED
S28846,84,23,test,0.0,0.0022817276157143782,MED
S28848,79,4,test,0.0,0.0025127659851565285,MED
S28853,58,17,test,0.0,0.003181915395491291,MED
S28856,82,3,test,0.0,0.0011661944170678602,MED
S28859,82,8,test,0.0,0.0019811540791923924,MED
S28862,68,19,test,0.0,0.0020552853142747803,MED
S28875,57,16,test,0.0,0.0008120737712881932,MED
S28880,59,3,test,0.0,0.0025945986176288947,MED
S28896,71,2,test,0.0,0.0017898009562608173,MED
S28898,78,22,test,0.0,0.0022773533296576694,MED
S28899,78,25,test,0.0,0.0030473147906973723,MED
S28900,78,25,test,0.0,0.002850666556437109,MED
S28911,60,21,test,0.0,0.002858031218949022,MED
S28912,60,15,test,0.0,0.004399597385003988,HIGH
S28919,61,9,test,0.0,0.003821595975445536,MED
S28923,61,5,test,0.0,0.0042848988109923675,HIGH
S28926,61,5,test,0.0,0.0038911619380068724,MED
S28935,81,14,test,0.0,0.004076003807013045,HIGH
S28936,81,14,test,0.0,0.00367049696414548,MED
S28942,81,22,test,0.0,0.003776116936746728,MED
S28946,81,9,test,0.0,0.003981764346184763,HIGH
S28957,66,18,test,0.0,0.0031831993151019023,MED
S28958,58,17,test,0.0,0.0027992092290203287,MED
S28960,58,5,test,0.0,0.00353642213732323,MED
S28961,66,20,test,0.0,0.0024016262024909455,MED
S28962,76,11,test,0.0,0.0026029486239219322,MED
S28964,76,11,test,0.0,0.002055323394741301,MED
S28967,74,11,test,0.0,0.002886788954119486,MED
S28968,58,4,test,0.0,0.0031713985110895042,MED
S28974,74,9,test,0.0,0.0035648845823261725,MED
S28984,80,15,test,0.0,0.0028670613305912802,MED
S28986,80,7,test,0.0,0.0037151871813458303,MED
S28998,60,19,test,0.0,0.0028550854291248258,MED
S29002,64,20,test,0.0,0.0039700860630643275,HIGH
S29006,65,3,test,0.0,0.002599169931254358,MED
S29007,64,2,test,0.0,0.0036478261038752056,MED
S29011,66,25,test,0.0,0.002780150124615788,MED
S29018,66,16,test,0.0,0.0028720436077542995,MED
S29019,66,9,test,0.0,0.002812871348561689,MED
S29028,66,16,test,0.0,0.0027089453285422563,MED
S29039,58,2,test,0.0,0.0031340673520297963,MED
S29049,78,11,test,0.0,0.002476157906329443,MED
S29061,57,5,test,0.0,0.0005420972881432632,MED
S29062,57,13,test,0.0,0.0010670529994863398,MED
S29068,59,24,test,0.0,0.0026404212297921445,MED
S29071,76,14,test,0.0,0.0017818860962716134,MED
S29080,80,16,test,0.0,0.0026330682674784527,MED
S29083,80,7,test,0.0,0.0036517970444258103,MED
S29086,66,5,test,0.0,0.0029399297290979534,MED
S29087,66,13,test,0.0,0.0029146604430338565,MED
S29089,73,13,test,0.0,0.004076524812859389,HIGH
S29098,73,18,test,0.0,0.0027982983488337022,MED
S29099,73,1,test,0.0,0.003257586431045329,MED
S29103,73,7,test,0.0,0.0031395101358803103,MED
S29112,73,13,test,0.0,0.003315175151330963,MED
S29114,66,6,test,0.0,0.002034306110712264,MED
S29129,76,14,test,0.0,0.0017113646082264737,MED
S29131,61,11,test,0.0,0.004017836512168855,HIGH
S29132,61,15,test,0.0,0.0034197828491858246,MED
S29144,60,17,test,0.0,0.0036648336766191927,MED
S29145,60,17,test,0.0,0.004703010139621893,HIGH
S29160,62,7,test,0.0,0.0029654638476176087,MED
S29168,84,21,test,0.0,0.0033811213195188237,MED
S29169,84,20,test,0.0,0.0019055774105217217,MED
S29190,76,14,test,0.0,0.001642831113205181,MED
S29193,79,16,test,0.0,0.0012157683946812808,MED
S29202,84,16,test,0.0,0.002684206795860315,MED
S29214,77,10,test,0.0,0.0012308643422901135,MED
S29219,58,11,test,0.0,0.002264877041303898,MED
S29222,58,9,test,0.0,0.0021613596081814287,MED
S29229,67,3,test,0.0,0.0011733027563532524,MED
S29236,83,11,test,0.0,0.0015970771322539857,MED
S29239,77,10,test,0.0,0.002144127392618222,MED
S29240,61,8,test,0.0,0.002147732501626238,MED
S29242,57,1,test,0.0,0.002545933850337135,MED
S29247,60,16,test,0.0,0.003885167333758037,MED
S29249,62,20,test,0.0,0.003983328674650912,HIGH
S29255,70,12,test,0.0,0.0027329895792036984,MED
S29260,64,11,test,0.0,0.0038926891524152297,MED
S29275,81,9,test,0.0,0.004166271064329947,HIGH
S29277,81,22,test,0.0,0.004068034095933563,HIGH
S29283,75,19,test,0.0,0.003481074109451453,MED
S29284,76,5,test,0.0,0.00212737895081146,MED
S29291,77,19,test,0.0,0.0027076001769156125,MED
S29296,84,24,test,0.0,0.0022196543409025928,MED
S29310,84,10,test,0.0,0.0017347952713127153,MED
S29324,84,12,test,0.0,0.002010333168861611,MED
S29327,58,8,test,0.0,0.0022569023911472694,MED
S29329,57,23,test,0.0,0.0004341731577170369,MED
S29333,72,4,test,0.0,0.0009602900050010093,MED
S29335,84,16,test,0.0,0.0025432742975771555,MED
S29339,72,3,test,0.0,0.0007061303450641802,MED
S29345,72,3,test,0.0,0.0008660099148658782,MED
S29348,84,8,test,0.0,0.0021487360673977623,MED
S29350,72,10,test,0.0,0.0017267319274264592,MED
S29353,80,5,test,0.0,0.0029050068746419707,MED
S29356,79,4,test,0.0,0.0030286740221187555,MED
S29364,62,19,test,0.0,0.0033539386993381303,MED
S29372,84,21,test,0.0,0.0026793938755394265,MED
S29377,70,16,test,0.0,0.002860046836049135,MED
S29379,72,16,test,0.0,0.00355292720083917,MED
S29381,70,1,test,0.0,0.003360077108869251,MED
S29393,76,5,test,0.0,0.001640233433316655,MED
S29395,61,20,test,0.0,0.003068281280036268,MED
S29396,61,20,test,0.0,0.003472764336844274,MED
S29401,62,13,test,0.0,0.0028270388406051415,MED
S29406,63,11,test,0.0,0.003134797405366327,MED
S29411,63,24,test,0.0,0.0028744203697120825,MED
S29413,74,3,test,0.0,0.002579656538954149,MED
S29414,58,5,test,0.0,0.0031036263498435157,MED
S29416,66,20,test,0.0,0.0020782323597994088,MED
S29417,58,5,test,0.0,0.0025849135469051283,MED
S29422,58,2,test,0.0,0.0025781020121870943,MED
S29426,71,21,test,0.0,0.00022227286617431457,MED
S29428,71,14,test,0.0,0.0003660508185603733,MED
S29432,71,12,test,0.0,0.0006324889756782988,MED
S29444,70,23,test,0.0,0.0014426790958974125,MED
S29445,71,18,test,0.0,0.0003866135304512405,MED
S29446,71,20,test,0.0,0.0003239967840625598,MED
S29450,70,20,test,0.0,0.0021323450887171086,MED
S29451,71,20,test,0.0,0.00032519861429657315,MED
S29452,70,25,test,0.0,0.002802248383544661,MED
S29455,71,6,test,0.0,0.001264693532716716,MED
S29457,71,4,test,0.0,0.0006561710410935325,MED
S29458,71,6,test,0.0,0.0003377341142944841,MED
S29459,71,8,test,0.0,0.0007617303397034755,MED
S29468,63,10,test,0.0,0.003037657102181539,MED
S29469,63,17,test,0.0,0.0024512193624797026,MED
S29471,63,23,test,0.0,0.00353561202614577,MED
S29476,66,10,test,0.0,0.0023634872890291882,MED
S29477,66,19,test,0.0,0.002320760485150906,MED
S29479,60,10,test,0.0,0.003837276520398014,MED
S29492,68,22,test,0.0,0.0022434676371551857,MED
S29497,69,21,test,0.0,0.002842005590100437,MED
S29507,82,24,test,0.0,0.002600563469968912,MED
S29508,66,25,test,0.0,0.0028634073108379783,MED
S29522,64,2,test,0.0,0.0039018663568706493,MED
S29525,66,13,test,0.0,0.0030746044952409683,MED
S29534,57,13,test,0.0,0.0012818954801777282,MED
S29537,57,10,test,0.0,0.0005471409662896539,MED
S29538,57,12,test,0.0,0.0016984839192934848,MED
S29542,57,12,test,0.0,0.0012813452544221,MED
S29550,57,1,test,0.0,0.0006731349749940838,MED
S29551,57,23,test,0.0,0.00041455935988001825,MED
S29555,59,14,test,0.0,0.0023580722051209082,MED
S29559,79,15,test,0.0,0.0026279775959640044,MED
S29563,79,4,test,0.0,0.0031356101577459487,MED
S29565,79,7,test,0.0,0.0029583524450981563,MED
S29580,79,15,test,0.0,0.0023920795243511585,MED
S29581,79,10,test,0.0,0.0018007328453118162,MED
S29587,79,19,test,0.0,0.0014457166539957951,MED
S29589,79,22,test,0.0,0.0012787711777903271,MED
S29600,78,3,test,0.0,0.003044872445099741,MED
S29611,76,9,test,0.0,0.0009170900574826526,MED
S29614,58,9,test,0.0,0.0022747055591168163,MED
S29624,80,16,test,0.0,0.002321571997173551,MED
S29629,80,17,test,0.0,0.0027810151380182253,MED
S29630,80,19,test,0.0,0.0026446333995646903,MED
S29638,66,3,test,0.0,0.0021246781879107317,MED
S29647,59,10,test,0.0,0.003494149516886246,MED
S29652,59,18,test,0.0,0.0029900033133429204,MED
S29660,61,15,test,0.0,0.002807830176361076,MED
S29675,81,4,test,0.0,0.0036608888371897556,MED
S29680,81,1,test,0.0,0.004559079611037301,HIGH
S29695,81,21,test,0.0,0.0041557251549434356,HIGH
S29704,58,10,test,0.0,0.0024813454851215604,MED
S29706,58,11,test,0.0,0.0024348065330985855,MED
S29710,58,13,test,0.0,0.0027879742780972773,MED
S29725,64,21,test,0.0,0.0036427901487584473,MED
S29737,63,3,test,0.0,0.004153713308817779,HIGH
S29747,64,8,test,0.0,0.004406416535826991,HIGH
S29752,64,5,test,0.0,0.003938641848944255,HIGH
S29756,59,20,test,0.0,0.0025980606191171444,MED
S29763,79,14,test,0.0,0.002536823198720305,MED
S29765,79,5,test,0.0,0.0021810563221179545,MED
S29766,79,5,test,0.0,0.0018770512118227805,MED
S29767,79,5,test,0.0,0.0031790641775979733,MED
S29771,79,7,test,0.0,0.0033712388102003607,MED
S29776,62,7,test,0.0,0.003435696918212124,MED
S29782,63,16,test,0.0,0.00266948254594721,MED
S29784,63,21,test,0.0,0.0033218714358847112,MED
S29785,63,5,test,0.0,0.0029598261479784438,MED
S29788,63,11,test,0.0,0.003756117163419928,MED
S29789,62,18,test,0.0,0.004461029630503237,HIGH
S29804,69,15,test,0.0,0.0024348062028282614,MED
S29806,69,17,test,0.0,0.0025013605287006026,MED
S29808,69,11,test,0.0,0.0033629003082259667,MED
S29810,69,17,test,0.0,0.003250307705292757,MED
S29818,68,20,test,0.0,0.003269346356183393,MED
S29821,69,21,test,0.0,0.0029537048868637813,MED
S29822,68,18,test,0.0,0.0031996222581273637,MED
S29823,68,23,test,0.0,0.0022781631173413395,MED
S29839,66,9,test,0.0,0.0031687415924472884,MED
S29842,64,2,test,0.0,0.003879438807605774,MED
S29844,66,13,test,0.0,0.0034812227787030877,MED
S29845,66,13,test,0.0,0.0034978371994927827,MED
S29847,64,4,test,0.0,0.003484518380258429,MED
S29850,64,4,test,0.0,0.0038645146482009837,MED
S29852,66,8,test,0.0,0.003531033568743716,MED
S29864,81,2,test,0.0,0.00399438471695936,HIGH
S29867,84,21,test,0.0,0.0027602538433539694,MED
S29870,72,8,test,0.0,0.0011570409087246257,MED
S29871,60,13,test,0.0,0.0031735753253014634,MED
S29873,76,11,test,0.0,0.0016823626818758034,MED
S29882,70,17,test,0.0,0.0025732006213931478,MED
S29888,70,6,test,0.0,0.003284813725894368,MED
S29889,59,17,test,0.0,0.0028419701808976724,MED
S29898,59,12,test,0.0,0.0035707041766357478,MED
S29899,78,6,test,0.0,0.0019132740997511394,MED
S29914,76,9,test,0.0,0.0010512102309318736,MED
S29918,58,7,test,0.0,0.0017732879349879535,MED
S29922,58,15,test,0.0,0.0032306631989143827,MED
S29930,66,2,test,0.0,0.0026883525751026376,MED
S29934,58,19,test,0.0,0.0030489694290314275,MED
S29939,66,17,test,0.0,0.002014677486038784,MED
S29948,77,10,test,0.0,0.001620894007637831,MED
S29953,82,9,test,0.0,0.0012670593083201603,MED
S29960,78,17,test,0.0,0.0026774543708906165,MED
S29967,78,6,test,0.0,0.0017505043133604673,MED
S29968,65,24,test,0.0,0.003274398419236011,MED
S29970,65,12,test,0.0,0.003060127092683294,MED
S29975,79,16,test,0.0,0.0010262172499400203,MED
S29980,79,18,test,0.0,0.000917802557893172,MED
S29984,79,21,test,0.0,0.001061663884245194,MED
S29996,79,22,test,0.0,0.001163141803869361,MED
S30016,77,19,test,0.0,0.003339655471075858,MED
S30018,75,25,test,0.0,0.0031394163637394035,MED
S30019,77,1,test,0.0,0.003650474664622908,MED
S30048,72,1,test,0.0,0.0017843131016149689,MED
S30083,61,15,test,0.0,0.0036960497293626053,MED
S30089,80,17,test,0.0,0.0031521012457843577,MED
S30093,80,23,test,0.0,0.0022102036573156065,MED
S30096,83,11,test,0.0,0.0028588107904029578,MED
S30105,67,13,test,0.0,0.0029993153582287668,MED
S30120,74,19,test,0.0,0.0015767035056888901,MED
S30121,78,19,test,0.0,0.00178180175162478,MED
S30124,59,3,test,0.0,0.00239823975214233,MED
S30125,59,6,test,0.0,0.0029385542278758158,MED
S30127,59,6,test,0.0,0.00291746484344742,MED
S30131,59,8,test,0.0,0.0028478229725108707,MED
S30140,80,10,test,0.0,0.0027095301886649855,MED
S30141,80,7,test,0.0,0.0033189623149030892,MED
S30146,57,23,test,0.0,0.0004642126106663801,MED
S30154,57,20,test,0.0,0.0007311051422933096,MED
S30168,57,10,test,0.0,0.0005251102045519984,MED
S30169,57,12,test,0.0,0.0013880436497657497,MED
S30171,57,10,test,0.0,0.0004693046222848166,MED
S30173,57,25,test,0.0,0.000907875569207936,MED
S30175,81,15,test,0.0,0.0034685018189268167,MED
S30176,81,10,test,0.0,0.004405246882474859,HIGH
S30178,81,6,test,0.0,0.004293071528037037,HIGH
S30180,81,18,test,0.0,0.003626877764493448,MED
